wavelength (nm),intensity ((uW/cm^2)/nm)
727.804,0.0177578
728.062,0.017848545
728.319,0.016411647
728.577,0.017852178
728.834,0.015742771
729.091,0.014989787
729.349,0.011995333
729.606,0.01168014
729.863,0.0081485
730.120,0.006883693
730.378,-0.002004785
730.635,-0.002099134
730.892,-0.000371749
731.149,0.002717856
731.406,-0.000995653
731.663,0.004902282
731.920,0.004788551
732.177,0.00194315
732.434,0.001307155
732.691,0.004411534
732.948,0.003294423
733.205,-0.001949612
733.461,-0.000567941
733.718,0.005210134
733.975,0.00231517
734.232,0.001592686
734.488,-0.000481286
734.745,0.004811807
735.002,0.001594538
735.258,0.00229825
735.515,0.004651866
735.772,0.007341966
736.028,0.006241468
736.285,0.008415837
736.541,0.017349404
736.797,0.019955349
737.054,0.018010383
737.310,0.017484689
737.567,0.018868725
737.823,0.017377142
738.079,0.017467679
738.336,0.01976752
738.592,0.016127257
738.848,0.01672411
739.104,0.014167239
739.360,0.017861129
739.616,0.014156569
739.872,0.008438142
740.129,0.006650415
740.385,0.010756475
740.641,0.01452907
740.897,0.011696595
741.152,0.012919947
741.408,0.013187155
741.664,0.009326091
741.920,0.01298551
742.176,0.013861471
742.432,0.016624003
742.687,0.013126119
742.943,0.014359443
743.199,0.017338445
743.455,0.016089221
743.710,0.010066656
743.966,0.008333699
744.221,0.006022894
744.477,0.0030163
744.732,-0.002591105
744.988,-0.001491814
745.243,-0.004712594
745.499,-0.001620275
745.754,-0.00201062
746.010,0.000655316
746.265,0.00379253
746.520,0.007327657
746.776,0.006263371
747.031,0.011551837
747.286,0.012021118
747.541,0.015015707
747.796,0.02058433
748.051,0.026808611
748.307,0.025444578
748.562,0.0302692
748.817,0.026858496
749.072,0.02849834
749.327,0.022502551
749.582,0.025949425
749.836,0.023835337
750.091,0.023518912
750.346,0.022457769
750.601,0.023650558
750.856,0.017556259
751.111,0.014342891
751.365,0.011600917
751.620,0.012304988
751.875,0.010848675
752.129,0.008804748
752.384,0.002472119
752.639,0.009953817
752.893,0.001501725
753.148,0.003183604
753.402,0.003185684
753.657,0.004941721
753.911,0.004181302
754.165,0.007501578
754.420,0.00841685
754.674,0.008291365
754.928,0.009345687
755.183,0.006435287
755.437,0.008103132
755.691,0.011728609
755.945,0.008612273
756.200,0.014124387
756.454,0.009006816
756.708,0.009331821
756.962,0.00652468
757.216,0.009827376
757.470,0.013322772
757.724,0.014770481
757.978,0.012109608
758.232,0.012880096
758.486,0.012067495
758.740,0.012692203
758.993,0.009575491
759.247,0.00877587
759.501,0.005779993
759.755,0.006098824
760.008,0.010502287
760.262,0.015613965
760.516,0.013416065
760.769,0.013409704
761.023,0.010389288
761.276,0.013848185
761.530,0.016200146
761.783,0.019931153
762.037,0.017655953
762.290,0.023866834
762.544,0.023961648
762.797,0.023748375
763.050,0.021736917
763.304,0.018782665
763.557,0.014903704
763.810,0.016483826
764.063,0.012325973
764.317,0.015057163
764.570,0.00995308
764.823,0.011753086
765.076,0.008218367
765.329,0.013516396
765.582,0.011538816
765.835,0.010744867
766.088,0.01426066
766.341,0.017887581
766.594,0.015649009
766.847,0.014677336
767.100,0.005303722
767.353,0.006374168
767.605,0.004812746
767.858,0.006391797
768.111,-2.25319E-05
768.364,0.002983262
768.616,-0.004176747
768.869,-0.005299549
769.121,-0.010268984
769.374,-0.014966857
769.627,-0.01600645
769.879,-0.012725186
770.132,-0.016438182
770.384,-0.010764837
770.636,-0.011724775
770.889,-0.007512029
771.141,-0.006649939
771.393,-0.004814231
771.646,-0.007994966
771.898,-0.006543054
772.150,-0.008757144
772.403,-0.000678335
772.655,0.005476033
772.907,0.008905039
773.159,0.005508012
773.411,0.006804633
773.663,0.004439518
773.915,0.005377332
774.167,0.003406945
774.419,0.00829733
774.671,0.001862971
774.923,0.00135366
775.175,0.001731653
775.427,0.005043873
775.678,0.000847647
775.930,0.004061826
776.182,-0.003475019
776.434,-0.003604311
776.685,-0.00195267
776.937,0.001176006
777.189,-0.000948258
777.440,-0.000253277
777.692,-0.006910862
777.943,0.002159219
778.195,0.002220043
778.446,0.006716616
778.698,0.001415786
778.949,0.001725299
779.200,-0.004618091
779.452,0.0007299
779.703,0.006618989
779.954,0.001478284
780.206,-0.000612668
780.457,0.000811934
780.708,-0.001243798
780.959,0.003290647
781.210,0.003523348
781.461,0.007455485
781.712,0.000330607
781.964,0.005729613
782.214,0.005088311
782.465,0.005287804
782.716,0.003441156
782.967,0.000325949
783.218,0.007606295
783.469,0.010504984
783.720,0.00994828
783.971,0.00645177
784.221,0.007652924
784.472,0.006617102
784.723,0.003054395
784.973,0.007957095
785.224,0.004286822
785.475,0.007253953
785.725,0.007626138
785.976,0.009027208
786.226,0.00696521
786.477,0.003743145
786.727,0.006709671
786.978,0.002890903
787.228,0.000355791
787.478,-0.005279985
787.729,-0.003451042
787.979,-0.002567276
788.229,-0.008387725
788.479,-0.007705229
788.730,-0.009665658
788.980,-0.009492474
789.230,-0.015084651
789.480,-0.01486821
789.730,-0.015690238
789.980,-0.017159588
790.230,-0.010917498
790.480,-0.002349836
790.730,0.003968131
790.980,-0.000923679
791.230,-0.00042773
791.480,0.004317264
791.729,0.004604787
791.979,0.004166958
792.229,0.001445131
792.479,0.008345752
792.728,0.00500273
792.978,0.007999377
793.228,0.003359908
793.477,-8.47574E-05
793.727,-0.003803823
793.976,-0.003505652
794.226,-0.003935911
794.475,-0.000393709
794.725,-0.001911646
794.974,-0.003281041
795.224,-0.007255272
795.473,-0.003498914
795.722,-0.005729712
795.971,0.000769594
796.221,-0.002829776
796.470,-0.00183445
796.719,-0.001844984
796.968,0.000553855
797.217,-0.007191202
797.466,-0.006016837
797.716,-0.01122485
797.965,-0.004637688
798.214,0.000423054
798.463,0.006556386
798.711,0.004556306
798.960,0.009328279
799.209,0.00461447
799.458,0.010322771
799.707,0.007368611
799.956,0.013847849
800.204,0.008360859
800.453,0.01263042
800.702,0.012929562
800.950,0.017442944
801.199,0.009674641
801.448,0.009589496
801.696,0.00711761
801.945,0.005802944
802.193,0.003539051
802.442,0.007391173
802.690,0.002696162
802.938,0.006127081
803.187,0.000269534
803.435,0.002742239
803.683,-0.001813039
803.932,-0.003632828
804.180,-0.005925677
804.428,-0.005414762
804.676,-0.006488185
804.924,-0.005969714
805.173,-0.00743189
805.421,-0.008326718
805.669,-0.007551423
805.917,-0.006001055
806.165,-0.009204034
806.413,-0.003280212
806.661,0.000787106
806.909,0.006418043
807.156,0.008430135
807.404,0.00801499
807.652,0.00871978
807.900,0.007561865
808.147,0.003216494
808.395,0.008036075
808.643,0.006099012
808.890,0.000241893
809.138,-0.004149641
809.386,0.00148994
809.633,-0.001180831
809.881,-0.007625987
810.128,-0.007219417
810.376,-0.007877769
810.623,-0.011434937
810.870,-0.012809281
811.118,-0.01754983
811.365,-0.003187518
811.612,-0.004856052
811.860,-0.002990998
812.107,-0.001580096
812.354,0.001620306
812.601,0.000376576
812.848,-0.001555504
813.095,0.000389542
813.342,-0.001584739
813.589,-0.000511567
813.836,-0.001566051
814.083,0.00283326
814.330,0.005303737
814.577,-0.003321138
814.824,0.001444613
815.071,0.003696351
815.318,0.00673545
815.564,0.001192681
815.811,0.004522882
816.058,0.006525388
816.305,0.006927262
816.551,0.012053527
816.798,0.010217728
817.044,0.016297576
817.291,0.016670997
817.537,0.017044134
817.784,0.011218469
818.030,0.004672916
818.277,0.001585371
818.523,0.000672726
818.770,0.00685493
819.016,0.004488126
819.262,0.006812763
819.508,0.002114187
819.755,0.001927775
820.001,0.005361435
820.247,0.002618706
820.493,-0.00725414
820.739,-0.003259673
820.985,-0.001680124
821.231,0.003962817
821.477,0.007827664
821.723,0.0105985
821.969,0.009888648
822.215,0.011572363
822.461,0.005969554
822.707,0.01653158
822.953,0.009134904
823.198,0.002018405
823.444,0.0079216
823.690,0.01389261
823.936,0.015084695
824.181,0.023120684
824.427,0.024537669
824.672,0.024322375
824.918,0.021097084
825.163,0.024385244
825.409,0.023161369
825.654,0.029406611
825.900,0.020837714
826.145,0.022589647
826.391,0.028504226
826.636,0.022414498
826.881,0.020117399
827.126,0.01329418
827.372,0.009005422
827.617,0.00329222
827.862,-0.004597104
828.107,-0.005595837
828.352,-0.008927309
828.597,-0.005360262
828.842,-0.01339784
829.087,-0.006948098
829.332,-0.005150484
829.577,-0.005355974
829.822,-0.009724949
830.067,-0.007253046
830.312,-0.0039991
830.557,-0.005657738
830.801,-0.006433533
831.046,0.000178843
831.291,0.005716115
831.535,0.006517007
831.780,0.00488493
832.025,0.01356203
832.269,0.011853107
832.514,0.014910606
832.758,0.015957259
833.003,0.030957382
833.247,0.036020579
833.492,0.035714085
833.736,0.032994157
833.980,0.037056451
834.225,0.032114501
834.469,0.034009576
834.713,0.031649168
834.957,0.027149375
835.202,0.02082118
835.446,0.017673956
835.690,0.01589538
835.934,0.014945668
836.178,0.008626009
836.422,0.005257801
836.666,0.001891975
836.910,0.009304887
837.154,0.009280701
837.398,0.014944038
837.642,0.01360527
837.885,0.017199395
838.129,0.009287405
838.373,0.010584395
838.617,0.009733641
838.860,0.008355927
839.104,0.004179161
839.348,0.00156808
839.591,-0.00030078
839.835,0.00309956
840.078,-0.002016463
840.322,-0.005003521
840.565,-0.011720633
840.809,-0.011284039
841.052,-0.011722637
841.295,-0.002170987
841.539,-0.004815177
841.782,0.003087573
842.025,-0.004564532
842.269,-0.000590036
842.512,-0.002306093
842.755,-0.001131306
842.998,-0.000121872
843.241,-0.002947951
843.484,-0.003851323
843.727,-0.000152309
843.970,-0.007307354
844.213,-0.008560532
844.456,-0.010288565
844.699,-0.006790303
844.942,-0.017212193
845.185,-0.009097803
845.428,-0.00968883
845.670,-0.004304161
845.913,-0.009671913
846.156,-0.013520055
846.398,-0.011167729
846.641,-0.009138725
846.884,-0.016847432
847.126,-0.013261503
847.369,-0.012032792
847.611,-0.01290915
847.854,-0.017328169
848.096,-0.010376575
848.339,-0.012042081
848.581,-0.011244951
848.823,-0.014754399
849.066,-0.012154454
849.308,-0.014989063
849.550,-0.012786859
849.792,-0.021629811
850.035,-0.012380028
850.277,-0.015953349
850.519,-0.013519573
850.761,-0.008744384
851.003,-0.006139623
851.245,-0.012257003
851.487,-0.014850507
851.729,-0.021406999
851.971,-0.015606211
852.213,-0.011187749
852.455,-0.007139332
852.696,-0.007213805
852.938,0.000558441
853.180,-0.00452396
853.422,0.003687518
853.663,0.000816196
853.905,-0.001566144
854.147,-0.004397598
854.388,0.000397795
854.630,0.001073791
854.871,0.00681224
855.113,-0.002929369
855.354,-0.006275632
855.596,-0.007380131
855.837,-0.002185736
856.078,-0.002790464
856.320,0.000125662
856.561,-0.005976345
856.802,-0.012106463
857.043,-0.012981418
857.284,-0.004382445
857.526,-0.007460179
857.767,-0.006211336
858.008,-0.007319577
858.249,-0.000215785
858.490,0.00014332
858.731,0.003722997
858.972,0.000465379
859.213,-0.000566403
859.454,-0.003882828
859.694,-0.004891596
859.935,-0.001275747
860.176,-0.003661422
860.417,-0.008315496
860.657,-0.002512898
860.898,-0.000109871
861.139,-0.001725224
861.379,-0.000777256
861.620,-0.003142177
861.861,-0.002823725
862.101,0.000192661
862.341,0.00350115
862.582,0.006756331
862.822,-0.000524241
863.063,0.003796126
863.303,0.004745027
863.543,0.005128261
863.784,-0.000667174
864.024,-0.003246838
864.264,-0.002174224
864.504,-0.006857033
864.744,-0.004032469
864.985,-0.003013831
865.225,-0.008990959
865.465,-0.00374657
865.705,-0.001964902
865.945,0.004031648
866.185,-0.001712636
866.424,-0.002647078
866.664,-0.005530146
866.904,0.000405191
867.144,0.003324115
867.384,0.009149169
867.624,0.012283137
867.863,0.012198182
868.103,0.013230106
868.343,0.01239286
868.582,0.001570484
868.822,0.001512812
869.061,0.000422416
869.301,0.008268504
869.540,0.01617957
869.780,0.019894361
870.019,0.014753057
870.258,0.013431467
870.498,0.006088554
870.737,0.003936359
870.976,0.007681085
871.216,0.006659497
871.455,0.00807065
871.694,0.011784188
871.933,0.014809121
872.172,0.02351989
872.411,0.013842252
872.650,0.014470654
872.889,0.012838154
873.128,0.006969148
873.367,0.003978786
873.606,0.013900819
873.845,0.010390871
874.084,0.008710166
874.323,0.005967346
874.561,0.00404404
874.800,0.009781323
875.039,0.003316666
875.277,-0.000420055
875.516,0.004298038
875.755,-0.00324252
875.993,-0.000687055
876.232,0.010239754
876.470,0.00951156
876.709,0.001781407
876.947,0.002124059
877.185,0.006589474
877.424,0.006109444
877.662,0.0084604
877.900,-0.000746086
878.139,0.001759491
878.377,0.003678775
878.615,0.006618941
878.853,0.011572665
879.091,0.009548018
879.329,0.006528813
879.567,0.003097679
879.805,0.001966096
880.043,0.004818194
880.281,0.000750328
880.519,-0.004664969
880.757,0.000279705
880.995,0.005412697
881.233,0.005416612
881.471,0.001029772
881.708,0.00387881
881.946,0.004347082
882.184,0.003101184
882.421,0.002000625
882.659,0.01587798
882.896,0.019378364
883.134,0.021096417
883.372,0.020228695
883.609,0.032023324
883.846,0.028643821
884.084,0.028608539
884.321,0.03194692
884.559,0.03294126
884.796,0.029358326
885.033,0.027597913
885.270,0.026562614
885.508,0.02665174
885.745,0.018600335
885.982,0.02034543
886.219,0.02032266
886.456,0.025030314
886.693,0.018053995
886.930,0.011837853
887.167,0.015810962
887.404,0.015141625
887.641,0.01482932
887.878,0.015075181
888.114,0.009836299
888.351,0.012447754
888.588,0.012229956
888.825,0.01557564
889.061,0.012498425
889.298,0.011287949
889.535,-0.034857153
889.771,0.013214926
890.008,-0.007669069
890.244,0.036235258
890.481,0.010484038
890.717,0.006690947
